rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-0.000,-0.000,-0.000,0.000,0.000,0.000,15.000
0.016,0.000,0.102,-2.999,-0.000,4.883,15.000
-0.000,0.000,-0.000,-0.396,-0.000,0.618,15.000
-0.625,0.000,0.845,-3.685,-0.000,4.693,15.000
-123.239,0.003,100.786,-6.159,0.000,3.481,15.000
-0.000,0.000,0.000,-1.572,0.000,2.671,15.000
-0.006,0.000,0.000,-0.417,0.000,0.423,15.000
-0.372,-0.000,0.417,-2.977,-0.000,3.547,15.000
-125.326,-0.002,294.302,-3.719,-0.000,7.815,15.000
