rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-0.000,-0.000,-0.000,0.000,0.000,0.000,15.000
-203.100,-0.000,86.846,-12.869,-0.000,6.170,15.000
-7938.654,-0.480,4449.403,-12.763,-0.001,7.833,15.000
-1.965,0.647,2.182,-0.606,0.157,0.575,15.000
-0.000,-0.000,-0.000,-0.000,0.000,0.000,15.000
0.001,0.000,-0.000,-0.000,0.000,0.000,15.000
0.001,0.000,-0.000,-0.000,0.000,0.000,15.000
0.001,0.000,-0.000,-0.000,0.000,0.000,15.000
0.001,0.000,-0.000,-0.000,0.000,0.000,15.000
