rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-0.000,-0.000,-0.000,0.000,0.000,0.000,15.000
0.008,-0.000,0.052,-3.024,0.000,4.831,15.000
-0.042,0.000,0.005,-0.334,-0.000,0.394,15.000
-0.931,-0.000,0.753,-0.481,-0.000,0.425,15.000
-0.000,0.000,0.000,-0.525,0.000,0.775,15.000
-2.842,-0.000,3.612,-5.470,-0.000,8.270,15.000
-0.847,-0.000,0.273,-2.347,-0.000,1.714,15.000
-0.026,-0.000,0.003,-2.777,0.000,4.334,15.000
-0.011,-0.000,0.006,-0.037,-0.000,0.037,15.000
