rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-0.000,-0.000,-0.000,0.000,0.000,0.000,15.000
-184.449,-0.000,78.661,-12.880,0.000,5.609,15.000
-62.339,0.003,818.554,-3.485,0.000,13.987,15.000
-154.121,0.000,111.213,-9.353,-0.001,10.879,15.000
-151.338,-1.087,228.965,-9.871,-0.099,10.724,15.000
-105.241,1.612,128.001,-9.798,0.084,10.773,15.000
-255.258,1.262,76.845,-10.961,-0.032,8.632,15.000
-115.074,-2.601,123.813,-10.705,0.028,9.931,15.000
-334.785,-4.548,149.227,-12.462,-0.769,6.099,15.000
