rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-132.230,0.000,44.876,-3.409,0.000,1.157,15.000
-0.047,0.000,0.035,0.033,0.000,0.165,15.000
-0.012,0.000,0.185,0.000,0.000,0.000,15.000
0.076,0.000,0.409,0.000,0.000,0.000,15.000
-0.009,-0.000,0.140,0.000,0.000,0.000,15.000
-0.029,0.000,0.057,0.000,0.000,0.000,15.000
-0.018,0.000,0.021,0.000,0.000,0.000,15.000
-0.013,0.000,0.020,0.000,0.000,0.000,15.000
-0.006,0.000,0.020,0.000,0.000,0.000,15.000
