rawFxN,rawFyN,rawFzN,filteredFxN,filteredFyN,filteredFzN,forceCapN
-132.230,0.000,44.876,-3.409,0.000,1.157,15.000
-163.858,0.000,15.021,-12.566,0.000,4.735,15.000
-58.847,0.001,109.494,-5.877,-0.000,11.028,15.000
-196.535,0.002,28.849,-11.445,0.000,3.828,15.000
-98.401,-0.301,80.140,-10.813,-0.004,10.108,15.000
-23.311,-0.837,6.826,-8.110,-0.373,10.703,15.000
-18.329,-1.004,20.167,-9.554,-0.364,10.705,15.000
-67.116,-0.731,50.254,-12.257,-0.125,8.033,15.000
-3.792,-0.238,16.934,-4.932,-0.375,6.426,15.000
