"rawFxN","rawFyN","rawFzN","filteredFxN","filteredFyN","filteredFzN","forceCapN"
"-132.230","0.000","44.876","-3.409","0.000","1.157","15.000"
"149.183","-0.001","-8.626","12.662","0.000","0.301","15.000"
"-196.613","-0.001","31.232","-2.858","-0.000","4.846","15.000"
"53.367","0.001","65.960","7.259","0.000","3.500","15.000"
"-294.176","0.002","105.005","-3.454","-0.000","2.547","15.000"
"1.169","0.000","0.204","-9.028","-0.000","5.362","15.000"
"80.082","-0.009","-3.951","13.793","-0.000","-0.322","15.000"
"-222.403","-0.001","76.327","-12.749","0.000","4.278","15.000"
"128.177","0.046","33.955","12.661","0.003","4.548","15.000"
