"rawFxN","rawFyN","rawFzN","filteredFxN","filteredFyN","filteredFzN","forceCapN"
"-132.230","0.000","44.876","-3.409","0.000","1.157","15.000"
"-244.871","-0.000","69.339","-9.811","-0.000","7.512","15.000"
"0.000","0.000","0.000","-0.012","0.000","0.010","15.000"
"0.000","-0.000","0.000","-0.000","0.000","0.000","15.000"
"-4.363","-0.016","5.946","-4.320","-0.013","5.861","15.000"
"-40.094","0.009","159.544","-8.514","-0.015","7.535","15.000"
"-2.074","0.001","4.157","-6.953","-0.003","8.575","15.000"
"-119.880","0.070","126.229","-11.156","0.005","7.512","15.000"
"-109.280","0.969","300.300","-9.798","0.018","9.514","15.000"
